qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
SYT_BRUME	MF	0000049	tRNA binding	5.55854594124	0.647031778281	5
SYT_BRUME	MF	0005524	ATP binding	2.90402547613	0.552138245375	8
SYT_BRUME	MF	0046872	metal ion binding	2.11205115865	0.515717674757	22
SYT_BRUME	MF	0016757	transferase activity, transferring glycosyl groups	0.0979118979058	0.350134353303	30
SYT_BRUME	MF	0016787	hydrolase activity	0.0561529565678	0.339107485079	31
SYE_RALEJ	MF	0004818	glutamate-tRNA ligase activity	10.9494500269	0.785166120445	1
SYE_RALEJ	BP	0006424	glutamyl-tRNA aminoacylation	10.3573611631	0.771995045657	1
SYE_RALEJ	CC	0005737	cytoplasm	1.56544440829	0.486370930745	1
SYE_RALEJ	MF	0000049	tRNA binding	6.78072237672	0.682798189757	2
SYE_RALEJ	MF	0008270	zinc ion binding	4.85775151166	0.624725263738	6
SYE_RALEJ	MF	0005524	ATP binding	2.93386117566	0.553406076566	11
SYL_DEIRA	MF	0004823	leucine-tRNA ligase activity	10.957922999	0.785351983148	1
SYL_DEIRA	BP	0006429	leucyl-tRNA aminoacylation	10.7367366352	0.780476258286	1
SYL_DEIRA	CC	0005737	cytoplasm	1.5282552125	0.484200043943	1
SYL_DEIRA	MF	0002161	aminoacyl-tRNA editing activity	8.26290470673	0.722081301028	2
SYL_DEIRA	BP	0106074	aminoacyl-tRNA metabolism involved in translational fidelity	8.04648853051	0.716579156487	2
SYL_DEIRA	MF	0005524	ATP binding	2.93301817132	0.553370342877	10
SYW_RICTY	MF	0004830	tryptophan-tRNA ligase activity	10.7467965208	0.780699097604	1
SYW_RICTY	BP	0006436	tryptophanyl-tRNA aminoacylation	10.5601119152	0.776546650845	1
SYW_RICTY	CC	0005737	cytoplasm	1.52674455066	0.484111305194	1
SYW_RICTY	MF	0005524	ATP binding	2.86795457789	0.550596728493	7
DHSA_PARDE	MF	0008177	succinate dehydrogenase (ubiquinone) activity	11.1572309407	0.789703449692	1
DHSA_PARDE	BP	0006099	tricarboxylic acid cycle	7.4821489859	0.701873068518	1
DHSA_PARDE	CC	0005886	plasma membrane	2.80231844301	0.547766640712	1
DHSA_PARDE	MF	0050660	flavin adenine dinucleotide binding	5.94652203911	0.658777339025	5
DHSA_PARDE	BP	0022900	electron transport chain	4.34015358914	0.607195672243	5
DHSA_PARDE	CC	0005743	mitochondrial inner membrane	0.0248641774919	0.327595686245	6
C554_RHOS4	CC	0042597	periplasmic space	6.74037310433	0.681671558308	1
C554_RHOS4	MF	0005506	iron ion binding	6.47065553645	0.674052256662	1
C554_RHOS4	BP	0022900	electron transport chain	4.45049577261	0.61101679744	1
C554_RHOS4	MF	0020037	heme binding	5.21634949583	0.636327057211	2
C554_RHOS4	MF	0009055	electron transfer activity	4.86487651028	0.624959872699	4
C554_RHOS4	CC	0016021	integral component of membrane	0.00880965427464	0.318328436941	4
CREC_ECOLI	BP	0018106	peptidyl-histidine phosphorylation	7.19339691373	0.694133787527	1
CREC_ECOLI	MF	0000155	phosphorelay sensor kinase activity	6.58921480602	0.677420645154	1
CREC_ECOLI	CC	0016021	integral component of membrane	0.821465460351	0.436301630534	1
CREC_ECOLI	BP	0023014	signal transduction by protein phosphorylation	6.31548626062	0.669596765472	3
CREC_ECOLI	BP	0000160	phosphorelay signal transduction system	5.21678419208	0.636340874732	6
CREC_ECOLI	MF	0005524	ATP binding	2.95915745356	0.55447596954	10
EFG2_ANADE	MF	0003746	translation elongation factor activity	7.87230905237	0.712096866266	1
EFG2_ANADE	BP	0006414	translational elongation	7.46994692641	0.701549076914	1
EFG2_ANADE	CC	0005737	cytoplasm	1.5676958377	0.486501523795	1
EFG2_ANADE	MF	0003924	GTPase activity	6.16558052433	0.665240123728	5
EFG2_ANADE	MF	0005525	GTP binding	6.05205549067	0.661905442277	6
EFG2_ANADE	CC	0016021	integral component of membrane	0.00385638709614	0.313716893223	8
EFTS_SYNPX	MF	0003746	translation elongation factor activity	7.84129131387	0.711293480545	1
EFTS_SYNPX	BP	0006414	translational elongation	7.44051453767	0.70076649141	1
EFTS_SYNPX	CC	0005737	cytoplasm	1.59085176781	0.487839267921	1
EFTS_SYNPX	CC	0043231	intracellular membrane-bounded organelle	0.0623167967803	0.34094675874	8
SYFA_LEPIN	MF	0004826	phenylalanine-tRNA ligase activity	9.78735221202	0.758954486142	1
SYFA_LEPIN	BP	0006432	phenylalanyl-tRNA aminoacylation	9.69734450018	0.756860924883	1
SYFA_LEPIN	CC	0005737	cytoplasm	1.54187876256	0.484998340608	1
SYFA_LEPIN	MF	0000049	tRNA binding	5.96402734113	0.659298120404	4
SYFA_LEPIN	MF	0000287	magnesium ion binding	5.043179057	0.630775981615	6
SYFA_LEPIN	MF	0005524	ATP binding	2.89869762577	0.551911160735	9
RURE_PSEOL	MF	0050660	flavin adenine dinucleotide binding	5.49141669203	0.644958369147	1
RURE_PSEOL	BP	0055114	oxidation-reduction process	2.49999832118	0.534281281043	1
RURE_PSEOL	CC	0005737	cytoplasm	0.109689661101	0.352789411647	1
RURE_PSEOL	BP	0043448	alkane catabolic process	1.36573869446	0.474387723554	2
RURE_PSEOL	MF	0051213	dioxygenase activity	3.32309702025	0.569390361369	3
RURE_PSEOL	MF	0015044	rubredoxin-NAD+ reductase activity	1.72536998594	0.495425049295	10
RURE_PSEOL	MF	0015046	rubredoxin-NADP reductase activity	1.66004127981	0.491779439554	11
MCP1_ECOLI	BP	0006935	chemotaxis	7.31974216541	0.697538919741	1
MCP1_ECOLI	MF	0004888	transmembrane signaling receptor activity	6.90130003944	0.686145126832	1
MCP1_ECOLI	CC	0016021	integral component of membrane	0.769768372424	0.432093317668	1
MCP1_ECOLI	MF	0043424	protein histidine kinase binding	0.102339886931	0.351150359845	4
MCP1_ECOLI	CC	0098561	methyl accepting chemotaxis protein complex	0.126975843847	0.356440088856	5
MCP1_ECOLI	BP	0007165	signal transduction	4.10699007676	0.598958111303	6
MCP1_ECOLI	MF	0042803	protein homodimerization activity	0.0526465582976	0.338015904527	7
MCP1_ECOLI	CC	0031226	intrinsic component of plasma membrane	0.0273400301346	0.32870855991	7
MCP1_ECOLI	BP	0032110	regulation of protein histidine kinase activity	0.140577907691	0.359140882166	15
MCP1_ECOLI	BP	0007172	signal complex assembly	0.0856193629635	0.347186662073	16
MCP1_ECOLI	BP	0043113	receptor clustering	0.0831930287494	0.346580328949	17
MCP1_ECOLI	BP	1902021	regulation of bacterial-type flagellum-dependent cell motility	0.0805115057265	0.345899845821	18
MCP1_ECOLI	BP	0071230	cellular response to amino acid stimulus	0.0784172755253	0.34536047905	20
MCP1_ECOLI	BP	0050920	regulation of chemotaxis	0.0685004615864	0.342702604801	22
MCP1_ECOLI	BP	0051260	protein homooligomerization	0.060205631792	0.340327485784	27
MCP1_ECOLI	BP	0009593	detection of chemical stimulus	0.0545980139459	0.338627748407	34
MCP1_ECOLI	BP	0048870	cell motility	0.042985229901	0.334804141267	54
SOPE2_SALTY	BP	0090630	activation of GTPase activity	14.034830546	0.845013042652	1
SOPE2_SALTY	MF	0005085	guanyl-nucleotide exchange factor activity	9.59291571434	0.754419719072	1
SOPE2_SALTY	CC	0005576	extracellular region	6.27024820054	0.66828753227	1
SOPE2_SALTY	BP	0031532	actin cytoskeleton reorganization	10.4152667039	0.773299492669	2
SOPE2_SALTY	MF	0005096	GTPase activator activity	8.76709476965	0.73462674924	3
SOPE2_SALTY	BP	0009405	pathogenesis	8.5566798407	0.72943618088	9
TYRA_ENTAG	MF	0008977	prephenate dehydrogenase (NAD+) activity	11.4717075533	0.796491082895	1
TYRA_ENTAG	BP	0006571	tyrosine biosynthetic process	10.7166630816	0.780031291224	1
TYRA_ENTAG	CC	0005737	cytoplasm	1.50370221339	0.482752278595	1
TYRA_ENTAG	MF	0004106	chorismate mutase activity	11.1649522975	0.789871243878	2
TYRA_ENTAG	MF	0004665	prephenate dehydrogenase (NADP+) activity	10.9560226051	0.785310302454	3
TYRA_ENTAG	BP	0046417	chorismate metabolic process	7.87739935209	0.712228558062	4
TYRA_ENTAG	BP	0055114	oxidation-reduction process	2.47705092012	0.533225192552	21
EFP_RICFE	MF	0003746	translation elongation factor activity	7.87224539544	0.71209521912	1
EFP_RICFE	BP	0006414	translational elongation	7.46988652305	0.701547472413	1
EFP_RICFE	CC	0005737	cytoplasm	1.59713177366	0.488200389834	1
SYH_RALSO	MF	0004821	histidine-tRNA ligase activity	11.194434688	0.790511397873	1
SYH_RALSO	BP	0006427	histidyl-tRNA aminoacylation	11.0008370293	0.78629224155	1
SYH_RALSO	CC	0005737	cytoplasm	1.58196926203	0.487327274059	1
SYH_RALSO	MF	0005524	ATP binding	2.93135445146	0.553299805218	7
ALX_ECOLI	CC	0016021	integral component of membrane	0.821471184727	0.436302089066	1
ALX_ECOLI	CC	0005886	plasma membrane	0.623551478871	0.419357580522	5
IF2_RHOPA	MF	0003743	translation initiation factor activity	8.5605371109	0.729531903617	1
IF2_RHOPA	BP	0006413	translational initiation	8.13071477012	0.718729207577	1
IF2_RHOPA	CC	0005737	cytoplasm	1.49858230375	0.482448897755	1
IF2_RHOPA	MF	0003924	GTPase activity	6.51736178953	0.675382882398	5
IF2_RHOPA	MF	0005525	GTP binding	5.37731255588	0.641404760448	6
IF2_RHOPA	BP	0106004	tRNA (guanine-N7)-methylation	0.0305938433234	0.330097071141	27
IF2_RHOPA	MF	0008176	tRNA (guanine-N7-)-methyltransferase activity	0.0312252888512	0.330357825587	34
KDGT_ECOLI	MF	0015649	2-keto-3-deoxygluconate:proton symporter activity	13.5518852487	0.839223094706	1
KDGT_ECOLI	BP	0046411	2-keto-3-deoxygluconate transmembrane transport	13.3361739234	0.834951910203	1
KDGT_ECOLI	CC	0005886	plasma membrane	2.65276972588	0.541191966547	1
KDGT_ECOLI	CC	0016021	integral component of membrane	0.739763668923	0.429585815938	5
KDGT_ECOLI	BP	1902600	proton transmembrane transport	4.59265979994	0.615870741344	14
KDGT_ECOLI	BP	0035429	gluconate transmembrane transport	0.0576518883003	0.339563692677	27
SYFB_DEHSC	MF	0004826	phenylalanine-tRNA ligase activity	10.0415784447	0.764816289662	1
SYFB_DEHSC	BP	0006432	phenylalanyl-tRNA aminoacylation	9.78873229454	0.758986511483	1
SYFB_DEHSC	CC	0005737	cytoplasm	1.55075057605	0.485516305749	1
SYFB_DEHSC	MF	0000049	tRNA binding	6.71891181934	0.681070942879	2
SYFB_DEHSC	MF	0000287	magnesium ion binding	5.43932750156	0.643340752551	6
SYFB_DEHSC	CC	0016021	integral component of membrane	0.00277960436998	0.312355227633	6
SYFB_DEHSC	MF	0005524	ATP binding	2.94952396911	0.554069067492	10
SYW_CHLTR	MF	0004830	tryptophan-tRNA ligase activity	10.7655739184	0.781114762098	1
SYW_CHLTR	BP	0006436	tryptophanyl-tRNA aminoacylation	10.5785631272	0.77695868923	1
SYW_CHLTR	CC	0005737	cytoplasm	1.35350850576	0.473626238244	1
SYW_CHLTR	MF	0005524	ATP binding	2.87296562685	0.550811456924	7
SYW_CHLTR	MF	0008170	N-methyltransferase activity	0.0224287401478	0.32644548288	25
SYW_CHLTR	MF	0003677	DNA binding	0.00885529307537	0.318363692697	28
SYW_CHLTR	BP	0006306	DNA methylation	0.0249824996538	0.3276500989	43
HOFC_ECOLI	BP	0009306	protein secretion	7.34070285324	0.69810098104	1
HOFC_ECOLI	CC	0005886	plasma membrane	2.76339112123	0.546072503705	1
HOFC_ECOLI	CC	0016021	integral component of membrane	0.821535676526	0.436307254852	4
RF3_SODGM	BP	0006449	regulation of translational termination	11.1819600755	0.790240638412	1
RF3_SODGM	MF	0016149	translation release factor activity, codon specific	9.80561161688	0.759378020079	1
RF3_SODGM	CC	0005737	cytoplasm	1.58922845736	0.487745806113	1
RF3_SODGM	BP	0006415	translational termination	9.0599609306	0.741748645689	2
RF3_SODGM	MF	0003924	GTPase activity	6.17628993567	0.665553111065	7
RF3_SODGM	MF	0005525	GTP binding	6.02205854031	0.661019100088	8
RF3_SODGM	MF	0016150	translation release factor activity, codon nonspecific	0.099308165561	0.350457163667	36
SYM_PASMU	MF	0004825	methionine-tRNA ligase activity	10.7054651349	0.779782887145	1
SYM_PASMU	BP	0006431	methionyl-tRNA aminoacylation	10.5235467322	0.775729040185	1
SYM_PASMU	CC	0005737	cytoplasm	1.5504512697	0.485498855464	1
SYM_PASMU	MF	0000049	tRNA binding	6.87908849556	0.685530799589	2
SYM_PASMU	MF	0005524	ATP binding	2.87295230084	0.55081088614	9
SYM_PASMU	MF	0046872	metal ion binding	2.47459566858	0.533111907449	18
FLHA_YEREN	BP	0044780	bacterial-type flagellum assembly	8.64506022145	0.731624057007	1
FLHA_YEREN	CC	0005886	plasma membrane	2.62279570447	0.539852092802	1
FLHA_YEREN	CC	0016021	integral component of membrane	0.784926625954	0.433341515274	4
FLHA_YEREN	BP	0009306	protein secretion	7.34826221139	0.698303488467	5
FLHA_YEREN	CC	0031514	motile cilium	0.339483827573	0.38930112952	9
SYD_XANC5	MF	0004815	aspartate-tRNA ligase activity	11.0914745808	0.788272127242	1
SYD_XANC5	BP	0006422	aspartyl-tRNA aminoacylation	10.8034502547	0.781952107233	1
SYD_XANC5	CC	0005737	cytoplasm	1.58171419253	0.487312550471	1
SYD_XANC5	MF	0005524	ATP binding	2.93088181325	0.553279762861	7
SYD_XANC5	MF	0003676	nucleic acid binding	1.96023999676	0.507992445166	20
CHEB1_BURS3	BP	0018277	protein deamination	11.3599293592	0.794089257215	1
CHEB1_BURS3	MF	0050568	protein-glutamine glutaminase activity	10.8694507116	0.783407702184	1
CHEB1_BURS3	CC	0005737	cytoplasm	1.49794521687	0.482411110866	1
CHEB1_BURS3	BP	0006482	protein demethylation	11.0008781243	0.786293141073	2
CHEB1_BURS3	MF	0008984	protein-glutamate methylesterase activity	10.7367057201	0.780475573317	2
CHEB1_BURS3	MF	0000156	phosphorelay response regulator activity	10.1029949217	0.766221230339	4
CHEB1_BURS3	BP	0006935	chemotaxis	7.32694917366	0.697732266495	5
CHEB1_BURS3	BP	0000160	phosphorelay signal transduction system	4.89329075765	0.625893780723	10
APT_PASMU	MF	0003999	adenine phosphoribosyltransferase activity	11.7642468753	0.802722175653	1
APT_PASMU	BP	0006168	adenine salvage	11.4955421984	0.797001712357	1
APT_PASMU	CC	0005737	cytoplasm	1.5796711962	0.487194578046	1
APT_PASMU	BP	0044209	AMP salvage	9.38014679735	0.749404407595	6
APT_PASMU	CC	0016021	integral component of membrane	0.0131590977528	0.321356343665	7
APT_PASMU	BP	0006166	purine ribonucleoside salvage	9.17920520592	0.744615390188	8
SYE_HAEDU	MF	0004818	glutamate-tRNA ligase activity	10.9110047988	0.784321882959	1
SYE_HAEDU	BP	0006424	glutamyl-tRNA aminoacylation	10.3642193686	0.772149731539	1
SYE_HAEDU	CC	0005737	cytoplasm	1.55744284594	0.485906042445	1
SYE_HAEDU	MF	0000049	tRNA binding	6.56473404035	0.676727620429	2
SYE_HAEDU	MF	0008270	zinc ion binding	4.78769733284	0.622409323716	7
SYE_HAEDU	MF	0005524	ATP binding	2.91238187895	0.552493994377	11
SYC_PSEPF	MF	0004817	cysteine-tRNA ligase activity	11.1656215661	0.789885785142	1
SYC_PSEPF	BP	0006423	cysteinyl-tRNA aminoacylation	10.9570120584	0.785332004247	1
SYC_PSEPF	CC	0005737	cytoplasm	1.58913931913	0.487740672614	1
SYC_PSEPF	MF	0008270	zinc ion binding	5.0408062982	0.630699265056	5
SYC_PSEPF	MF	0005524	ATP binding	2.94464041049	0.553862540443	9
FIXS_RHIME	BP	0009399	nitrogen fixation	1.10348905108	0.457228370487	1
FIXS_RHIME	CC	0016021	integral component of membrane	0.820812786514	0.436249339833	1
FIXS_RHIME	CC	0005886	plasma membrane	0.316591094115	0.38639885373	5
EFG_THEMA	MF	0003746	translation elongation factor activity	7.80357270835	0.710314392685	1
EFG_THEMA	BP	0006414	translational elongation	7.40472377037	0.699812752818	1
EFG_THEMA	CC	0005737	cytoplasm	1.52989388376	0.484296252597	1
EFG_THEMA	MF	0003924	GTPase activity	6.5952975995	0.677592642864	5
EFG_THEMA	MF	0005525	GTP binding	6.0211923939	0.660993474664	6
EFG_THEMA	CC	0043231	intracellular membrane-bounded organelle	0.740630148422	0.429658933432	8
EFG_THEMA	CC	0048046	apoplast	0.426745698482	0.399553026472	15
EFG_THEMA	CC	0031967	organelle envelope	0.177079647553	0.365801368991	22
EFG_THEMA	BP	0009845	seed germination	0.618275956721	0.418871523274	26
EFG_THEMA	BP	0009658	chloroplast organization	0.530127967971	0.410419956271	28
EFG_THEMA	MF	0005524	ATP binding	0.111153150628	0.353109155341	34
EFG_THEMA	BP	0032790	ribosome disassembly	0.194475318574	0.368732264684	38
EFG_THEMA	BP	0032543	mitochondrial translation	0.168376643311	0.364280965971	42
KCH_ECOLI	BP	0006813	potassium ion transport	7.48113971657	0.701846280217	1
KCH_ECOLI	CC	0016021	integral component of membrane	0.738558960656	0.429484085964	1
KCH_ECOLI	MF	0042802	identical protein binding	0.0490119904254	0.336845322438	1
KCH_ECOLI	CC	0005886	plasma membrane	0.0158050906588	0.322954296989	5
KCH_ECOLI	BP	0051289	protein homotetramerization	0.0764942648476	0.344858830231	9
CAF1A_YERPE	MF	0015473	fimbrial usher porin activity	11.5722786332	0.798642115348	1
CAF1A_YERPE	BP	0009297	pilus assembly	10.8251021393	0.782430113565	1
CAF1A_YERPE	CC	0009279	cell outer membrane	6.46591134692	0.673916830011	1
CAF1A_YERPE	MF	0004527	exonuclease activity	0.176311750516	0.365668743538	8
CAF1A_YERPE	BP	0055085	transmembrane transport	2.89933198303	0.551938209368	9
CAF1A_YERPE	MF	0004519	endonuclease activity	0.150557399431	0.361040107157	9
CAF1A_YERPE	CC	0016021	integral component of membrane	0.817958191869	0.436020391705	10
CAF1A_YERPE	BP	0090305	nucleic acid phosphodiester bond hydrolysis	0.130558314864	0.357164904218	14
IF1_THET8	MF	0043022	ribosome binding	9.18925800737	0.74485621561	1
IF1_THET8	BP	0006413	translational initiation	8.13051124926	0.718724025738	1
IF1_THET8	CC	0005737	cytoplasm	1.58876346529	0.487719025484	1
IF1_THET8	MF	0003743	translation initiation factor activity	8.56032283111	0.729526586575	3
IF1_THET8	MF	0019843	rRNA binding	6.14084906392	0.664516295418	8
TSAW_RICTS	CC	0016021	integral component of membrane	0.808588001606	0.435266049114	1
TSAW_RICTS	BP	0009405	pathogenesis	0.206224839803	0.370638202482	1
TSAW_RICTS	CC	0005886	plasma membrane	0.0696301659418	0.343014691357	5
EFTS_THIDN	MF	0003746	translation elongation factor activity	7.87217733927	0.712093458135	1
EFTS_THIDN	BP	0006414	translational elongation	7.46982194531	0.701545757021	1
EFTS_THIDN	CC	0005737	cytoplasm	1.44042565312	0.478965750111	1
YEAN_ECOLI	CC	0005887	integral component of plasma membrane	4.94495813431	0.627585041685	1
YEAN_ECOLI	BP	0055085	transmembrane transport	2.89928385411	0.551936157282	1
SELB_DESBA	BP	0001514	selenocysteine incorporation	11.1286031949	0.789080827761	1
SELB_DESBA	MF	0003746	translation elongation factor activity	7.59158724241	0.70476716623	1
SELB_DESBA	CC	0005737	cytoplasm	1.47713714609	0.481172495127	1
SELB_DESBA	MF	0003924	GTPase activity	6.29124756266	0.668895859413	5
SELB_DESBA	MF	0005525	GTP binding	5.64106287558	0.649563384905	6
SELB_DESBA	MF	0004781	sulfate adenylyltransferase (ATP) activity	0.396047538296	0.396077711132	34
DLD_ECOLI	BP	0019516	lactate oxidation	11.7143621242	0.801665154954	1
DLD_ECOLI	CC	0031234	extrinsic component of cytoplasmic side of plasma membrane	11.678322609	0.800900103484	1
DLD_ECOLI	MF	0016901	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor	10.382194766	0.772554921464	1
DLD_ECOLI	MF	0048038	quinone binding	6.98329373442	0.688404392905	2
DLD_ECOLI	MF	0071949	FAD binding	6.68898742281	0.680231875338	3
DLD_ECOLI	BP	0022904	respiratory electron transport chain	5.71634975939	0.651857069107	4
DLD_ECOLI	CC	0005887	integral component of plasma membrane	4.23020019449	0.603339381041	7
DLD_ECOLI	MF	0008720	D-lactate dehydrogenase activity	1.99129588477	0.509596487989	13
DLD_ECOLI	BP	0055085	transmembrane transport	2.56378712002	0.537191777065	14
DLD_ECOLI	MF	0009055	electron transfer activity	0.0245683335844	0.327459067637	21
DLD_ECOLI	BP	0009061	anaerobic respiration	0.0528595253689	0.33808322165	23
DLD_ECOLI	BP	0009060	aerobic respiration	0.0266962562405	0.328424212066	24
KAD_LEPIN	MF	0004017	adenylate kinase activity	10.8640095158	0.783287867775	1
KAD_LEPIN	BP	0046940	nucleoside monophosphate phosphorylation	9.02360074688	0.74087076414	1
KAD_LEPIN	CC	0005737	cytoplasm	1.59321579757	0.487975291266	1
KAD_LEPIN	BP	0044209	AMP salvage	5.33812074611	0.640175503152	3
KAD_LEPIN	MF	0005524	ATP binding	2.95944443893	0.554488081148	7
KAD_LEPIN	BP	0016310	phosphorylation	3.5054381544	0.576555279196	22
KAD_LEPIN	MF	0008270	zinc ion binding	0.200927459687	0.369785802366	26
IF3_CHLMU	MF	0003743	translation initiation factor activity	8.54451741447	0.72913421449	1
IF3_CHLMU	BP	0006413	translational initiation	8.11549941848	0.718341630956	1
IF3_CHLMU	CC	0005737	cytoplasm	1.53970622731	0.484871274011	1
IF3_CHLMU	CC	0016020	membrane	0.00566239083582	0.31562613438	8
IF3_CHLMU	MF	0043022	ribosome binding	0.0520683544497	0.337832449345	10
IF3_CHLMU	BP	0032790	ribosome disassembly	0.0882004814634	0.347822317641	27
EFG1_TREDE	MF	0003746	translation elongation factor activity	7.82185380677	0.710789222563	1
EFG1_TREDE	BP	0006414	translational elongation	7.42207050231	0.70027528902	1
EFG1_TREDE	CC	0005737	cytoplasm	1.51707951778	0.483542523345	1
EFG1_TREDE	MF	0003924	GTPase activity	6.28395556443	0.668684733915	5
EFG1_TREDE	MF	0005525	GTP binding	6.0158344931	0.660834917203	6
IF1_SYNY3	MF	0043022	ribosome binding	9.23749680424	0.746009998327	1
IF1_SYNY3	BP	0006413	translational initiation	8.13050158665	0.718723779717	1
IF1_SYNY3	CC	0005737	cytoplasm	1.59710364227	0.488198773767	1
IF1_SYNY3	MF	0003743	translation initiation factor activity	8.56031265769	0.729526334135	3
IF1_SYNY3	MF	0019843	rRNA binding	6.15849301845	0.665032838703	8
APT_PSEPK	MF	0003999	adenine phosphoribosyltransferase activity	11.7935776848	0.803342627613	1
APT_PSEPK	BP	0006168	adenine salvage	11.3723713693	0.794357186686	1
APT_PSEPK	CC	0005737	cytoplasm	1.56274555602	0.486214261333	1
APT_PSEPK	BP	0044209	AMP salvage	9.21905856439	0.745569346264	6
APT_PSEPK	BP	0006166	purine ribonucleoside salvage	9.02156780658	0.740821628596	8
SYR_BACFR	MF	0004814	arginine-tRNA ligase activity	10.6636608054	0.778854391846	1
SYR_BACFR	BP	0006420	arginyl-tRNA aminoacylation	10.4361523466	0.773769096584	1
SYR_BACFR	CC	0005737	cytoplasm	1.59714592442	0.488201202749	1
SYR_BACFR	MF	0005524	ATP binding	2.95947647502	0.554489433127	7
SYL_BUCBP	MF	0004823	leucine-tRNA ligase activity	10.812801546	0.782158613397	1
SYL_BUCBP	BP	0006429	leucyl-tRNA aminoacylation	10.5945444679	0.77731528202	1
SYL_BUCBP	CC	0005737	cytoplasm	1.51468164351	0.48340112948	1
SYL_BUCBP	MF	0002161	aminoacyl-tRNA editing activity	7.42497939962	0.70035279941	2
SYL_BUCBP	BP	0106074	aminoacyl-tRNA metabolism involved in translational fidelity	7.23050957246	0.695137091651	2
SYL_BUCBP	CC	0016021	integral component of membrane	0.00467230864493	0.314625042572	6
SYL_BUCBP	MF	0005524	ATP binding	2.89417469173	0.551718219556	10
SYA_CHLAB	MF	0004813	alanine-tRNA ligase activity	10.5737631389	0.776851534159	1
SYA_CHLAB	BP	0006419	alanyl-tRNA aminoacylation	10.3479803242	0.771783379167	1
SYA_CHLAB	CC	0005737	cytoplasm	1.56110167482	0.486118767095	1
SYA_CHLAB	MF	0000049	tRNA binding	6.56645830571	0.676776474824	2
SYA_CHLAB	MF	0008270	zinc ion binding	4.82633711178	0.623688806044	6
SYA_CHLAB	CC	0016020	membrane	0.00527372153849	0.315244481123	9
SYA_CHLAB	MF	0005524	ATP binding	2.89694679038	0.551836490748	11
SYA_CHLAB	CC	0043231	intracellular membrane-bounded organelle	0.0043006618978	0.314222133522	13
SYA_CHLAB	MF	0016597	amino acid binding	0.0544509335942	0.338582018992	32
SYA_CHLAB	MF	0002161	aminoacyl-tRNA editing activity	0.0479250886543	0.336486892914	33
SYA_CHLAB	MF	0005164	tumor necrosis factor receptor binding	0.0304710717533	0.330046061324	37
SYA_CHLAB	BP	0106074	aminoacyl-tRNA metabolism involved in translational fidelity	0.0466698685108	0.336067861014	43
SYA_CHLAB	BP	0006400	tRNA modification	0.0359064592656	0.33221394768	45
SYA_CHLAB	BP	0070127	tRNA aminoacylation for mitochondrial protein translation	0.0209850137538	0.325733969772	52
SYA_CHLAB	BP	0006955	immune response	0.0205335356467	0.325506473833	53
DLDH_RALEH	MF	0004148	dihydrolipoyl dehydrogenase activity	10.6377937143	0.778278958982	1
DLDH_RALEH	BP	0045454	cell redox homeostasis	6.55157099468	0.676354454223	1
DLDH_RALEH	CC	0005623	cell	0.775419009274	0.432560040628	1
DLDH_RALEH	MF	0050660	flavin adenine dinucleotide binding	5.74040074662	0.652586617387	5
DLDH_RALEH	BP	0022900	electron transport chain	4.1422114108	0.600217188776	5
DLDH_RALEH	MF	0009055	electron transfer activity	4.5278881326	0.613668682256	6
DLDH_RALEH	BP	0006096	glycolytic process	0.0450164563655	0.335507202895	14
LHB1_HALHL	MF	0042314	bacteriochlorophyll binding	14.8746222938	0.850083997994	1
LHB1_HALHL	CC	0030077	plasma membrane light-harvesting complex	12.4629268163	0.81729768297	1
LHB1_HALHL	BP	0018298	protein-chromophore linkage	9.35992951113	0.748924907316	1
LHB1_HALHL	BP	0019684	photosynthesis, light reaction	9.09971195038	0.742706382417	2
LHB1_HALHL	MF	0045156	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	10.5778417984	0.776942587817	3
LHB1_HALHL	BP	0022900	electron transport chain	4.45020349671	0.611006738955	4
LHB1_HALHL	MF	0046872	metal ion binding	2.70418181137	0.543472639338	8
LHB1_HALHL	CC	0005886	plasma membrane	2.88846017454	0.551474231634	11
LHB1_HALHL	CC	0016021	integral component of membrane	0.821368979421	0.436293902016	22
EFG_RHIEC	MF	0003746	translation elongation factor activity	7.87232092226	0.712097173403	1
EFG_RHIEC	BP	0006414	translational elongation	7.46995818962	0.701549376099	1
EFG_RHIEC	CC	0005737	cytoplasm	1.58127159368	0.487286999155	1
EFG_RHIEC	MF	0005525	GTP binding	6.05206461598	0.661905711574	5
EFG_RHIEC	MF	0003924	GTPase activity	5.90623949393	0.657576017179	12
IF13_RALME	MF	0043022	ribosome binding	8.8511858542	0.736683686511	1
IF13_RALME	BP	0006413	translational initiation	8.13046735026	0.718722908019	1
IF13_RALME	CC	0005737	cytoplasm	1.5303129696	0.484320849432	1
IF13_RALME	MF	0003743	translation initiation factor activity	8.56027661143	0.729525439692	3
IF13_RALME	MF	0019843	rRNA binding	5.90094561799	0.657417836949	8
PEL3_PECCC	BP	0000272	polysaccharide catabolic process	8.18865473783	0.720201787462	1
PEL3_PECCC	CC	0005576	extracellular region	5.84351597428	0.655697266409	1
PEL3_PECCC	MF	0016829	lyase activity	4.69714195737	0.619390374452	1
PEL3_PECCC	CC	0005840	ribosome	0.00472727730597	0.314683254807	2
