qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
PUPA_PSEPU	16.7314275221	0.71804724698	1	4420	0.596924453064	0.000437513259328	1.38764465743e-09	Ligand-gated channel	PUPA
SYN_BORGA	854.648318604	71.5047110233	99	16038	1.1525649935	0.41642490779	2.32464094438e-05	Asparagine--tRNA ligase	ASNS
SYN_BORGA	116.581042569	0.847227641618	1	121	0.637851567774	0.0023002843031	3.26606678294e-09	Asparaginyl-tRNA synthetase (Fragment)	ASNS
SYH_RICPR	582.110896381	67.2315248822	97	33134	1.02581043334	0.382954067666	2.09460632757e-05	Histidine--tRNA ligase	HISS
SYH_RICPR	177.77960022	2.21320643678	3	385	0.667692101863	0.0124155862596	5.2884941855e-08	Histidyl-tRNA synthetase (Fragment)	HISS
SYL_XYLFA	606.873263225	80.0537714666	99	32243	1.09385450022	0.492650273394	2.75015969354e-05	Leucine--tRNA ligase	LEUS
SYL_XYLFA	21.6542217404	0.798214289384	1	2508	0.600378403979	0.00323908526539	4.59902664127e-09	Leucyl-tRNA synthetase	LEUS
NUOJ_RICCN	727.555597286	70.102670302	100	22437	0.968049844981	0.164201616328	3.74706279837e-05	NADH-quinone oxidoreductase subunit J	NUOJ
PROP_SALTY	874.735763576	60.8646526916	69	7624	1.16580700958	0.426250176348	5.53414325854e-06	Glycine/betaine ABC transporter	PROP
PROP_SALTY	594.33083789	22.0524103955	25	2168	0.871692093931	0.0829401910997	7.28746306655e-05	L-Proline/Glycine betaine transporter ProP	PROP
PROP_SALTY	80.5763528097	1.76007410148	2	751	0.625694677414	0.0065360833932	6.04598274845e-07	Proline porter II	PROP
PROP_SALTY	54.9888200807	0.88209641582	1	405	0.613727590316	0.00326804169661	9.2178594771e-09	MFS transporter, metabolite:H+ symporter (MHS) family protein	PROP
PROP_SALTY	38.8809668034	1.76419283164	2	3234	0.610171220299	0.0087147778576	6.56589134274e-08	Major facilitator superfamily	PROP
CHEB_THICR	672.395172049	52.0925476234	75	16765	0.993947614582	0.254677027029	0.000536071876377	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB_THICR	308.827614739	9.47673572466	13	2630	0.732577238464	0.0359355404237	1.78071861473e-05	Chemotaxis response regulator protein-glutamate methylesterase CheB	CHEB
SECY_SYNY3	613.794278672	77.5952473277	100	32159	0.92156347145	0.162344332152	0.000163197020538	Preprotein translocase subunit SecY	SECY
KAD_THEMA	519.085457043	68.4666472208	100	44432	0.905357538026	0.203248259062	8.88952944028e-05	Adenylate kinase	ADK
SYFA_BORPE	621.718223037	85.4795507486	100	31358	0.9236686027	0.160341867345	6.18960045914e-06	Phenylalanyl-tRNA synthetase alpha subunit	PHES
CHEB1_RHOPB	773.108737535	71.196607063	91	16824	1.09511892818	0.369540680714	0.000943619291241	Protein-glutamate methylesterase/protein-glutamine glutaminase of group 2 operon	CHEB
CHEB1_RHOPB	217.646773621	6.98355174915	9	2042	0.686717711206	0.0182244959239	9.45887645433e-07	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
LAMB_SALTY	1789.96571854	88.1917788845	100	3786	1.56858462771	0.495044674346	0.0112331444145	Maltoporin	LAMB
PROY_ECOLI	1624.19312021	59.0931971665	67	2085	1.34367989186	0.196134264745	0.00257417325849	Proline-specific permease ProY	PROY
PROY_ECOLI	1523.75922112	10.5843634717	12	76	1.23256951952	0.0623882559229	2.7714570217e-06	Predicted cryptic proline transporter	PROY
PROY_ECOLI	300.698553653	16.75744261	19	4890	0.817237219674	0.201806909465	6.80983371771e-06	Amino acid permease-associated region	PROY
PROY_ECOLI	241.561074567	0.882030289305	1	21	0.751102778221	0.12165709905	4.294872947e-06	Gamma-aminobutyrate permease and related permeases	PROY
HISP_ECOLI	1568.49974048	46.7158835881	53	1399	1.26097530347	0.0821863774483	0.000831361501986	Histidine ABC transporter ATP-binding protein HisP	HISP
HISP_ECOLI	570.852454472	4.40715882907	5	94	0.842299015817	0.0452037594958	2.0747561749e-06	ATP-binding component of histidine transport	HISP
HISP_ECOLI	89.0617383245	30.8501118035	35	187872	0.664264918109	0.0729060322158	1.28523038138e-06	Histidine ABC transporter ATP-binding component	HISP
HISP_ECOLI	35.096582306	5.28859059488	6	35477	0.617684815415	0.025747508825	1.40774606551e-07	Amino acid transporter	HISP
PUR4_MYXXD	827.369353834	72.3420702622	98	16987	1.05057014538	0.244565734395	0.000128231007708	Phosphoribosylformylglycinamidine synthase	PURL
PUR4_MYXXD	19.0183664775	1.40735629899	2	12044	0.602044344316	0.00837169151179	6.1186183361e-08	Glutamine amidotransferase type-1 domain-containing protein	PURL
IF1_BARQU	631.134328743	84.6803075251	100	30419	0.920079053794	0.146461423213	3.83997154904e-05	Translation initiation factor IF-1	INFA
SYC_WIGBR	589.354231203	63.4524399601	98	33816	1.08803473606	0.49489150307	2.73476531465e-05	Cysteine--tRNA ligase	CYSS
SYC_WIGBR	25.6133465529	0.648676988656	1	1866	0.600920892219	0.00127462936204	1.80978699646e-09	Cysteinyl-tRNA synthetase	CYSS
EFG_CHLMU	515.517526578	77.4391033046	100	45326	0.868579682501	0.136551348556	2.28567760902e-05	Translation elongation factor G	FUSA
CAIT_ECOLI	3838.29935367	87.3280973409	99	807	2.40060536691	0.51939961534	0.000191465547818	L-carnitine/gamma-butyrobetaine antiporter	CAIT
CAIT_ECOLI	121.620210797	0.882101993342	1	82	0.639080865735	0.000816557396335	2.99830205196e-07	L-carnitine/gamma-butyrobetaine antiport BCCT transporter	CAIT
SYK_PROMM	568.805965182	78.8165064991	99	36608	1.07327288142	0.482547087922	2.6937599005e-05	Lysine--tRNA ligase	LYSS
SYK_PROMM	49.7402667529	0.828734020968	1	529	0.612684728471	0.0052615502278	7.47063065325e-09	Lysyl-tRNA synthetase (Class II)	LYSS
EFG1_TRIEI	546.575243651	80.2637063873	100	40583	0.894680667159	0.162358538204	2.72225232278e-05	Elongation factor G	FUSA
SYFA_YERPS	621.821131035	86.278015473	100	31358	0.924763924779	0.16233083991	6.36060943112e-06	Phenylalanyl-tRNA synthetase alpha subunit	PHES
FXSA_ECOLI	973.982300642	56.3290905557	64	6892	1.00770824266	0.0530388941221	0.000235426074452	Inner membrane protein FxsA	FXSA
FXSA_ECOLI	105.556137138	9.67709501538	11	17288	0.657937775171	0.0485194153951	1.5078452069e-06	Inner membrane protein	FXSA
SYH_COXBU	573.874606317	66.5611923484	95	33134	1.04765688976	0.430389785152	2.30552348542e-05	Histidine--tRNA ligase	HISS
SYH_COXBU	118.989743277	3.47428256585	5	2099	0.650473361373	0.024297095495	1.72491583782e-07	Histidyl-tRNA synthetase	HISS
ATP6_RHORU	482.167227656	71.8474990026	100	52056	0.845847291139	0.118830799918	3.80600228293e-06	ATP synthase subunit a	ATPB
IF11_BORPE	630.305605919	82.9619276443	100	30494	0.925377321566	0.15708350134	4.11743850928e-05	Translation initiation factor IF-1	INFA
MBHS_RHOCA	2356.0319303	74.299902379	91	1808	1.59484491855	0.117795332123	3.10202394301e-05	NiFe hydrogenase small subunit HyaA	HOXK
MBHS_RHOCA	175.74367722	7.3741496956	9	3199	0.668149746992	0.0148155525415	1.66286462236e-06	Twin-arginine translocation signal domain-containing protein	HOXK
APRF_PSEAE	2560.32721188	20.8700909899	28	160	1.64870522095	0.0651518869453	0.00219180582989	Alkaline protease secretion outer membrane protein AprF	
APRF_PSEAE	424.865648142	0.865808288994	1	5	0.780525093866	0.0388279409609	1.29500375257e-06	Lipase secretion D	
APRF_PSEAE	399.532180095	1.72715659704	2	45	0.762092674046	0.0231687520827	1.81701954116e-05	Channel-tunnel spanning the outer membrane and periplasm segregation of daughter chromosomes	
APRF_PSEAE	193.580454615	37.6616418532	55	90961	0.720254719738	0.0996649977552	4.45409165197e-06	Peptidase	
APRF_PSEAE	76.0157503973	8.88388064125	13	32759	0.639780379856	0.0365547918983	1.9995517137e-06	Outer membrane protein tolC	
FTSH_RICCN	555.177467015	73.5065114007	98	37482	0.899002835711	0.16401670676	0.000149716099967	ATP-dependent zinc metalloprotease FtsH	FTSH
FTSH_RICCN	67.8486015372	1.4274979286	2	946	0.618690914253	0.00292730347472	1.39821526306e-07	ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein	FTSH
EFP_ZYMMO	623.667357134	82.117960615	100	31166	0.922099443637	0.155909329774	2.78001686127e-05	Translation elongation factor P	EFP
LHB4_RHOPA	2947.58157963	77.4666083512	100	1389	1.82358383955	0.102915087133	0.000310575789846	Light-harvesting LHII, beta subunit A	PUCB
IF2_WIGBR	600.749662717	59.8740433661	99	32824	0.911001874426	0.152266450588	3.95263676754e-05	Translation initiation factor IF-2	INFB
IF2_WIGBR	9.84977356189	0.630487928071	1	13262	0.594530398527	0.00111413028876	2.43728720259e-09	Tr-type G domain-containing protein	INFB
HSTA_YEREN	7747.90126444	13.7894568036	18	36	3.78944807881	0.189213398273	0.000223597486324	Heat-stable enterotoxin A	
SYE_HAEIN	561.334676335	83.8565714684	98	36914	1.0822361127	0.505097516851	2.79116364099e-05	Glutamate--tRNA ligase	GLTX
SYE_HAEIN	45.7720887601	1.74564397348	2	2402	0.610505101677	0.00414389799636	1.17674563789e-08	Glutamyl-tRNA synthetase	GLTX
SYM_AZOSE	548.559155817	72.5290496889	96	37104	1.04861925508	0.451311517252	2.44304597376e-05	Methionine--tRNA ligase	METG
SYM_AZOSE	80.340955897	2.90097169727	4	2765	0.633115767947	0.0207158174253	1.17653705819e-07	Methionyl-tRNA synthetase	METG
CHEB1_SHEON	806.898868534	74.016202953	95	16820	1.12163521291	0.394065430828	0.00104935777695	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB1_SHEON	124.679890696	3.74633898402	5	1804	0.6477163817	0.0148007772248	6.74645372381e-07	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
METK_SYNY3	628.376659635	78.6744691665	100	30693	1.10767893543	0.5025056875	1.28598559636e-05	S-adenosylmethionine synthase	METK
NOE4_RHIME	1222.42829436	4.93002652552	6	31	1.1199601884	0.0773364789419	2.68409156368e-05	NodE beta ketoacyl ACP synthase	NODE
NOE4_RHIME	1042.41269508	9.8449165369	12	170	1.04809571101	0.0776034946049	3.90420035607e-05	Nodulation protein E	NODE
NOE4_RHIME	386.391076512	63.7891420377	80	51913	0.902866353119	0.298697722211	6.48710475519e-06	Beta-ketoacyl-acyl-carrier-protein synthase II	NODE
NOE4_RHIME	52.2669530388	0.791712039809	1	437	0.614893078608	0.0075213158207	3.85699741319e-10	Beta-ketoacyl synthase, C-terminal domain protein	NODE
NODA_RHIS3	3440.09120778	23.9252728048	30	93	2.00101407273	0.0659359744204	0.00157615875108	NodA family N-acyltransferase	NODA
NODA_RHIS3	2566.59881767	55.4990259043	70	899	1.78103939453	0.310165812946	0.000599329812305	Nodulation protein A	NODA
YOPE_YEREN	7253.5846788	13.7116198116	16	31	3.58413303777	0.174770029952	0.00355251856392	Outer membrane virulence protein YopE	YOPE
YOPE_YEREN	1202.87913303	1.73266248232	2	18	1.10652803415	0.06673584715	0.000319097287789	Type III secretion injected virulence protein (YopE)	YOPE
RF1_RHIEC	615.431523073	85.0309191922	100	32016	0.88813364592	0.0980389453804	1.97819603002e-05	Peptide chain release factor 1	PRFA
SYFA_XYLFA	614.586052892	80.990796091	100	32078	0.920216103886	0.159210486721	6.23837005936e-06	Phenylalanyl-tRNA synthetase alpha subunit	PHES
SYS_SYNEL	626.018479498	76.8641465149	100	30916	1.1040857502	0.497505277999	2.80531531409e-05	Serine--tRNA ligase	SERS
SYT_PROMP	579.769333443	72.4779724468	98	34504	1.0796996681	0.486398862567	2.68783507129e-05	Threonine--tRNA ligase	THRS
SYT_PROMP	49.5487399238	1.42231838182	2	1817	0.613183298678	0.00634679696418	1.58689199518e-08	Threonyl-tRNA synthetase	THRS
ATPZ_ECOLI	1660.28769459	5.27211628212	6	16	1.30544016426	0.0968332249093	0.000173860989649	ATP synthase, membrane-bound accesory subunit	ATPI
ATPZ_ECOLI	918.403687581	77.3315066626	88	11249	1.01394065521	0.106752994925	4.6432431539e-06	ATP synthase subunit protein I	ATPI
ATPZ_ECOLI	347.382719039	0.872072290407	1	2	0.741191521432	0.023090999786	1.01964947713e-05	Membrane-bound ATP synthase F0 sector subunit I, dispensable protein, affects expression of atpB	ATPI
ATPZ_ECOLI	196.721659074	1.76001759669	2	127	0.683770615117	0.0284563984258	3.01606473125e-06	ATP synthase, membrane-bound accessory subunit AtpI	ATPI
TSX_ECOLI	1961.28409667	74.0146072485	84	2295	1.54656854688	0.324297685094	0.0088567556986	Nucleoside-specific channel-forming protein Tsx	TSX
TSX_ECOLI	1444.82969307	4.40801954648	5	15	1.17998774366	0.0227468978515	5.28533509175e-07	Nucleoside channel-forming protein T	TSX
TSX_ECOLI	895.325926243	3.52641563718	4	25	0.956477324668	0.0157478523588	2.96210233884e-05	Nucleoside channel, receptor of phage T6 and colicin K	TSX
TSX_ECOLI	277.113763209	3.49966821564	4	257	0.700845505284	0.0	0.0	Nucleoside-specific channel-forming protein	TSX
PBP2_ECOLI	1198.21022748	85.577674498	97	7945	1.2039621048	0.254049188966	0.00159718300211	Peptidoglycan DD-transpeptidase MrdA	MRDA
PBP2_ECOLI	29.8242152339	0.88224406699	1	1360	0.604620035239	0.00507612366092	1.80266474694e-07	Penicillin-binding protein 2B	MRDA
PBP2_ECOLI	17.2647435212	1.78825536157	2	16490	0.597884204894	0.00184586314942	8.15179335936e-10	Penicillin-binding protein 2	MRDA
SYA_NEIMA	594.472566625	84.2748443324	100	34265	1.1272229754	0.564968512464	3.18572463466e-05	Alanine--tRNA ligase	ALAS
VLP18_BORHE	2080.18081759	70.6096811893	100	2792	1.5434576568	0.228997054649	0.000844539945174	Variable large protein 7	
SYN_VIBPA	889.528529963	85.440782867	99	15024	1.20556779434	0.490105349363	2.73595296745e-05	Asparagine--tRNA ligase	ASNS
SYN_VIBPA	29.7453660789	0.858933086726	1	1355	0.604515830841	0.00493902692256	7.01269480045e-09	Asparaginyl-tRNA synthetase	ASNS
HOPD2_PSESM	227.132941948	21.0019652884	26	60387	0.698205984991	0.0326547656541	0.00228912073626	Inositol hexakisphosphate	
AZUR_PSEFC	1966.40139325	79.344849482	100	3136	1.63157163423	0.480750099178	0.0106762180586	Azurin	AZU
DCTA_RHIME	1147.85409461	80.410709096	98	8834	1.2988765561	0.47119676453	3.16526705301e-05	Aerobic C4-dicarboxylate transport protein	DCTA
DCTA_RHIME	21.5588212537	1.64174957903	2	10352	0.599786049595	0.00219343526533	2.01394262856e-08	Dicarboxylate/amino acid:cation symporter	DCTA
SYH_BUCBP	565.112076694	60.3700922743	95	34894	0.992517420988	0.332966478455	1.78364371651e-05	Histidine--tRNA ligase	HISS
SYH_BUCBP	109.611235194	0.6268100285	1	100	0.63545346656	0.00303579674022	1.05222182024e-08	Histidine--tRNA ligase, chloroplastic	HISS
SYH_BUCBP	48.3790985839	1.26845407711	2	2099	0.613593483511	0.0080034785336	2.2727534463e-08	Histidyl-tRNA synthetase	HISS
YNFM_ECOLI	884.834936775	25.5767393363	29	1448	0.980087197006	0.0682069025562	0.000178197052423	Inner membrane transport protein YnfM	YNFM
YNFM_ECOLI	891.959646406	5.29173917303	6	61	0.965390480908	0.0351068199035	3.89835590515e-07	Arabinose efflux transporter	YNFM
YNFM_ECOLI	181.313917766	2.64586958651	3	369	0.748994521443	0.163148921441	1.29865671322e-06	Predicted transporter	YNFM
YNFM_ECOLI	43.6253121585	27.3330493917	31	662554	0.648934076245	0.0782715540243	1.38743103026e-06	MFS transporter	YNFM
YNFM_ECOLI	88.5387634135	16.7571740479	19	61814	0.637845699214	0.023453129618	1.75754456064e-06	Permeases of the major facilitator superfamily	YNFM
YNFM_ECOLI	22.2949928997	1.76391305768	2	10763	0.631858551193	0.0621519700729	4.9472636694e-07	Putative transporter	YNFM
CHEB1_BURPS	797.917924406	79.1434525116	94	16820	1.11186089189	0.382402952959	0.00100785275763	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB1_BURPS	165.926669792	5.07030987838	6	1596	0.666171616732	0.0184923211464	9.30375026423e-07	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
SODC_PHOLE	491.343428145	72.4852652988	100	50022	0.913945897338	0.240380007791	0.000356097539861	Superoxide dismutase	SODC
SYM_BUCBP	587.280420759	66.6505007215	99	34428	1.13610199857	0.587149386285	3.2776893944e-05	Methionine--tRNA ligase	METG
SYM_BUCBP	19.8639826522	0.640309104503	1	2765	0.599209951337	0.00238558152463	3.38717634385e-09	Methionyl-tRNA synthetase	METG
SYFA_PARUW	623.08480641	67.0722746051	99	30765	0.926683361226	0.164998697504	6.44923689444e-06	Phenylalanine--tRNA ligase alpha subunit	PHES
IF2_HELHP	567.789004916	69.623788547	100	37445	0.905449542421	0.166666163072	4.37013571959e-05	Translation initiation factor IF-2	INFB
YAFU_ECOLI	1531.68359034	1.72246464443	2	51	1.21337826792	0.0201924139156	0.000142620531181	Inner membrane protein yafU	YAFU
YAFU_ECOLI	527.906365222	1.74571937832	2	441	0.827964981273	0.0505706134094	5.03855668824e-07	Predicted inner membrane protein	YAFU
NDK_ECOLI	616.006476568	88.0287001452	100	31959	0.923914679433	0.165115711681	3.80807176658e-05	Nucleoside diphosphate kinase	NDK
EFTU_SYNY3	641.817537986	82.0827449074	100	29433	0.930062274918	0.157232001611	0.000114943482541	Elongation factor Tu	TUF
E4PD_ECOLI	1526.29202012	85.6666910955	100	5207	1.45641528374	0.482826843294	1.24371756954e-05	D-erythrose-4-phosphate dehydrogenase	EPD
SYS_COXBU	606.776473262	69.3887501582	97	30916	1.05364181426	0.416850507456	2.28000636184e-05	Serine--tRNA ligase	SERS
SYS_COXBU	54.5948795798	2.11499203692	3	3542	0.617554877741	0.0107866509257	4.59463931137e-08	Seryl-tRNA synthetase	SERS
ERA_ECOLI	658.307999969	88.1631714191	100	27985	0.97110794683	0.222220494182	0.000394246303263	GTPase Era	ERA
RNC_ECOLI	615.45209033	88.1244116255	100	32017	0.966083160698	0.245097472701	3.32017416099e-05	Ribonuclease III	RNC
EFTS_TREPA	467.288192051	39.2224911068	58	31577	0.799239246898	0.0421197532081	2.50438734131e-05	Elongation factor Ts	TSF
MIPA_ECOLI	3117.8926713	59.0526021917	67	629	1.83715706852	0.0	0.0	MltA-interacting protein	MIPA
MIPA_ECOLI	533.868320429	16.7700275506	19	1730	1.01039692901	0.390242807722	0.00104563719457	MltA-interacting protein MipA	MIPA
MIPA_ECOLI	22.6779839608	2.64414636679	3	23568	0.646767842875	0.0899936668777	2.92296633144e-07	Outer membrane protein	MIPA
SYM_PORGI	593.045100994	80.2445717058	100	34428	1.09221651871	0.499996064987	2.81936027641e-05	Methionine--tRNA ligase	METG
EFTS_COLP3	628.052825088	79.2629761852	100	30711	0.922636925761	0.153608766572	0.000157472125849	Elongation factor Ts	TSF
IF2_SYNP6	568.428322815	69.8196533654	100	37445	0.90570528166	0.166666185862	4.37013631718e-05	Translation initiation factor IF-2	INFB
RF2_BORBU	623.498131166	71.0659298599	100	30851	0.888860733643	0.0933228356832	1.89132014829e-05	Peptide chain release factor 2 @ programmed frameshift-containing	PRFB
DHSU_CHRVI	1494.25491698	32.0133082697	45	1139	1.23345954068	0.086329227586	0.00015416343763	Sulfide dehydrogenase (Flavocytochrome c) flavoprotein subunit	FCCB
DHSU_CHRVI	851.469601851	5.04162070592	7	87	0.940168962564	0.0180766734807	2.42439166603e-05	Flavoprotein subunit of flavocytochrome c sulfide dehydrogenase	FCCB
DHSU_CHRVI	183.243936593	28.3619665732	40	59337	0.704940127711	0.078570814549	1.06815919819e-06	Cytochrome C	FCCB
DHSU_CHRVI	83.0770923695	2.25642456262	3	1829	0.679547439325	0.106257687121	1.41016149508e-06	NAD(FAD)-dependent dehydrogenase	FCCB
CHEB5_GEOMG	755.418008737	57.7787369925	88	16823	1.05714862927	0.311256712823	0.000768399011702	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB5_GEOMG	204.789483825	6.14194769964	10	2586	0.685387707153	0.0254186354682	1.84125677404e-06	Chemotaxis response regulator protein-glutamate methylesterase CheB	CHEB
SOTB_ECOLI	798.809152486	86.427360078	98	18255	0.996087679828	0.163327710751	1.66067595378e-05	Arabinose efflux transporter	SOTB
SOTB_ECOLI	332.079164998	0.881911837531	1	11	0.75247355906	0.0559280712063	7.6606910614e-07	L-arabinose MFS transporter	SOTB
SOTB_ECOLI	6.61650115158	0.881911837531	1	26517	0.594425441155	0.00335630272068	1.26435345441e-08	Major facilitator superfamily protein	SOTB
SYT_BUCBP	586.563678287	64.1240097495	99	34504	1.0825701881	0.486687119647	2.71687111954e-05	Threonine--tRNA ligase	THRS
SYT_BUCBP	101.291143538	0.616610924176	1	107	0.634963139648	0.00838996617859	7.88854746734e-09	Ser-tRNA(Thr) hydrolase /threonyl-tRNA synthetase	THRS
EFP_LEPIC	630.558141234	86.9041601749	100	30472	0.907655232841	0.12345572815	2.20213960133e-05	Elongation factor P	EFP
SYT_RICBR	585.317643715	74.5952531243	99	34504	1.07046332817	0.464784437297	2.59460208321e-05	Threonine--tRNA ligase	THRS
SYT_RICBR	162.663937779	0.773126156843	1	48	0.655065575112	0.0	0.0	Threonyl-tRNA synthetase, putative	THRS
SYK_CHLMU	543.660802214	68.4065941619	98	39124	1.0275788114	0.415309493432	2.29499595454e-05	Lysine--tRNA ligase	LYSS
SYK_CHLMU	34.3339640502	0.823410755794	1	1419	0.604473532384	0.00139612589568	1.98229427839e-09	Lysyl-tRNA synthetase	LYSS
YRBG_ECOLI	1072.5519337	27.3286364131	31	1056	1.08366198597	0.121926496221	0.00100847469732	Inner membrane protein yrbG	YRBG
YRBG_ECOLI	760.744713316	19.3931748767	22	1057	0.939116881964	0.0845627889877	3.59237136294e-05	K+-dependent Na+/Ca+ exchanger	YRBG
YRBG_ECOLI	710.304733428	32.605084134	37	3427	0.918230744283	0.0832238209559	1.1290280774e-05	Inner membrane protein YrbG, predicted calcium/sodium:proton antiporter	YRBG
YRBG_ECOLI	469.687357051	4.40396975242	5	143	0.77787494282	0.0	0.0	K+-dependent Na+/Ca+ exchanger-like protein	YRBG
YRBG_ECOLI	355.605447637	0.881717948488	1	5	0.735577449615	0.00629295728557	1.59938933705e-07	Sodium/calcium exchange protein	YRBG
EFG_HAEIN	528.698820839	87.049629902	100	43378	0.888303844283	0.163818433922	2.72984147944e-05	Translation elongation factor G	FUSA
KAD_YEREN	522.259229651	84.6970497505	100	44432	0.931404321298	0.249997061506	0.0001093419569	Adenylate kinase	ADK
GLNA1_RHILV	459.048178165	81.9871908883	97	54141	0.897905709433	0.234501233593	3.92181272468e-05	L-glutamine synthetase	GLNA
GLNA1_RHILV	56.9087442808	2.53074070517	3	3352	0.615812161214	0.00575219487075	1.09978200836e-08	Type I glutamate--ammonia ligase	GLNA
IF3_SYNPX	624.283479593	82.5115932318	100	31080	0.923331191125	0.157767871598	4.13670262876e-05	Translation initiation factor IF-3	INFC
SYL_BUCAP	606.301511681	67.6223695895	99	32243	1.05756081637	0.424603278571	2.37029569562e-05	Leucine--tRNA ligase	LEUS
SYL_BUCAP	21.1845001117	0.660286174415	1	2508	0.599454330137	0.00185005667895	2.62680950244e-09	Leucyl-tRNA synthetase	LEUS
SYK_DEIRA	573.987316053	70.8733708079	100	36608	1.05619910362	0.446422025929	2.51726886381e-05	Lysine--tRNA ligase	LYSS
IF2_HELPY	607.834154278	87.3680632722	100	32824	0.921028245787	0.165837196974	4.3483994878e-05	Translation initiation factor IF-2	INFB
SYD_CHLTE	588.351988467	70.8229412696	99	34220	1.09066018704	0.500601571211	2.79454683783e-05	Aspartate--tRNA ligase	ASPS
SYD_CHLTE	20.8556885353	0.680070029679	1	2501	0.599128270692	0.00148300987809	2.10565680733e-09	Aspartyl-tRNA synthetase	ASPS
SYH_WIGBR	589.212412227	59.5159981673	97	33134	1.04285055781	0.409745556011	2.24114510533e-05	Histidine--tRNA ligase	HISS
SYH_WIGBR	109.162309792	0.605719538605	1	100	0.633773555999	0.000204966165786	7.10422635324e-10	Histidine--tRNA ligase, chloroplastic	HISS
SYH_WIGBR	24.1948766967	0.616070653633	1	2099	0.599987215497	0.000583518493303	8.28510791318e-10	Histidyl-tRNA synthetase	HISS
PNP_PHOLU	618.625728349	83.1446276853	99	31059	0.966082583626	0.242685224756	0.000456158258187	Polyribonucleotide nucleotidyltransferase	PNP
PNP_PHOLU	127.825312434	0.821348887701	1	71	0.643685924786	0.00482225428018	2.52194367693e-07	Polynucleotide phosphorylase	PNP
YEEA_ECOLI	526.85112594	40.5518612235	46	18128	0.881248408592	0.151832144133	0.00184609126534	Inner membrane protein yeeA	YEEA
YEEA_ECOLI	226.824359097	1.76360180183	2	185	0.683595617487	0.00540729535208	3.65570808308e-07	Fusaric acid resistance domain protein	YEEA
YEEA_ECOLI	4.1143881058	0.881800900914	1	126191	0.592360626813	0.00134881427736	1.88359468588e-10	Transporter	YEEA
IF3_CAUCR	624.614413793	83.3128634306	100	31060	0.921150823999	0.153404252874	4.02229152792e-05	Translation initiation factor IF-3	INFC
EFTS_XYLFA	624.969795651	80.8016254971	100	31017	0.925257640771	0.160880045408	0.000164922206503	Elongation factor Ts	TSF
SYL_HELPY	613.287566675	87.2234963972	100	32243	1.09639784658	0.492608045988	2.77770097398e-05	Leucine--tRNA ligase	LEUS
CHEB3_RHORT	748.874784441	60.4756878133	88	16786	1.04366216285	0.290750734083	0.000718000577088	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB3_RHORT	440.110824846	6.75272722149	10	606	0.779607601394	0.0255898253572	3.32008368289e-05	Chemotaxis-specific protein-glutamate methyltransferase CheB	CHEB
CHEB3_RHORT	54.2597602994	1.35188986076	2	1596	0.617796497264	0.0114954524384	1.67587116183e-07	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
OMP1_ACTEU	534.169677265	2.46571815506	3	1273	0.827037710333	0.0440940257154	2.89885530299e-07	Major outer membrane protein (Fragment)	
SYC_ZYMMO	566.077576398	66.3670078201	98	36141	1.08788984357	0.512185371599	2.83033105283e-05	Cysteine--tRNA ligase	CYSS
SYC_ZYMMO	48.6459212024	1.29675105149	2	1866	0.613152240107	0.00696956835936	1.97915324461e-08	Cysteinyl-tRNA synthetase	CYSS
CHEB1_ANADE	795.878695398	63.9875243115	94	16872	1.09707776334	0.35605189014	0.000939170131741	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB1_ANADE	131.714110473	2.01537927657	3	611	0.648865598952	0.0116602347147	1.51819826725e-06	Chemotaxis response regulator protein-glutamate methylesterase cheb	CHEB
CHEB1_ANADE	74.7963056807	2.06046243307	3	1979	0.621417338559	0.00282795216279	8.20176826814e-08	Fused chemotaxis regulator protein-glutamate methylesterase in two-component regulatory system with CheA	CHEB
IPGE_SHIFL	3523.09489947	1.75973827141	2	3	2.14493811905	0.274173355917	0.0194140315076	Chaperone protein IpgE	IPGE
IPGE_SHIFL	334.874112179	1.71886979514	2	1056	0.73095987785	0.013226850829	1.01965649461e-07	Type III secretion system chaperone	IPGE
PTFC1_ECOLI	1205.73431202	62.6186251891	71	4622	1.10583580718	0.0632858493917	2.91097257922e-05	Predicted enzyme IIC component of PTS	FRYC
PTFC1_ECOLI	534.764903413	14.9931919467	17	1347	0.822050456057	0.0342340344477	2.28217226974e-05	PTS system EIIC component	FRYC
PTFC1_ECOLI	348.113824448	0.881952467452	1	11	0.737434338912	0.0154500948523	1.29430319012e-05	Putative PTS system IIC component YpdG	FRYC
PTFC1_ECOLI	137.737672345	1.7639049349	2	281	0.661817447892	0.0315515301558	3.39859487181e-06	PTS system protein, fructose-specific IIBC component	FRYC
